res_id,name,establishment,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,opentable_support,delivery,takeaway,STATE,AREA,votes
18469965,Pho King,['Casual Dining'],"Khasra 258, Lane-3, West End Marg, Saidulajab, Saket, New Delhi",New Delhi,1,"Champa Gali, Saket",28.51733297,77.20043957,,1,"Champa Gali, Saket, New Delhi","Asian, Continental, Mexican, North Indian, Momos, Chinese",12 Noon to 11 PM,900,2,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Card Upon Delivery', 'Axis Bank - Dining Delights']",4.1,Very Good,0,-1,-1,Delhi,1484,2387
6360,Gulab,['Quick Bites'],"5, Main Road, Pitampura, New Delhi",New Delhi,1,Pitampura,28.69993619,77.13727992,0,1,"Pitampura, New Delhi","North Indian, Street Food, Mithai",8:30 AM to 11 PM,500,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",4.1,Very Good,0,-1,-1,Delhi,1484,1629
18317477,The Barbeque Company,['Casual Dining'],"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",New Delhi,1,Karkardooma,28.64616988,77.30099659,110092,1,"Karkardooma, New Delhi","North Indian, Chinese, Continental, BBQ","12 Noon to 3 PM, 6:30 PM to 11 PM (Mon-Fri), 12 Noon to 3:30 PM, 6:30 PM to 11 PM (Sat-Sun)",1300,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Fullbar', 'Table reservation required']",4.6,Excellent,0,-1,-1,Delhi,1484,3096
9528,Hunger Strike,[],"C-9, Amar Colony Market, Amar Colony, New Delhi",New Delhi,1,Amar Colony,28.56259236,77.24459443,110024,1,"Amar Colony, New Delhi","North Indian, Chinese",12 Noon to 11 PM,400,1,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Digital Payments Accepted']",4,Very Good,0,-1,-1,Delhi,1484,1969
312223,Burger King,['Quick Bites'],"1st Floor, Plot C-1, 2 & 3, PP Towers, Netaji Subhash Place, New Delhi",New Delhi,1,Netaji Subhash Place,28.69354286,77.15148993,,1,"Netaji Subhash Place, New Delhi","Burger, Fast Food, Beverages",11 AM to 11 PM (Mon-Sun),500,2,Rs.,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned']",4,Very Good,0,-1,-1,Delhi,1484,1472
463,Karim's,['Casual Dining'],"16, Gali Kababian, Jama Masjid, New Delhi",New Delhi,1,Jama Masjid,28.64952237,77.23366074,0,1,"Jama Masjid, New Delhi","Mughlai, North Indian, Kebab, Rolls",9 AM to 12:30 AM,800,2,Rs.,"['Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required']",4,Very Good,0,-1,-1,Delhi,1484,6724
18863320,Unplugged Courtyard,['Casual Dining'],"Opposite Plot 269, Phase II, Udyog Vihar, Gurgaon",Gurgaon,1,Udyog Vihar,28.506851,77.085383,,1,"Udyog Vihar, Gurgaon","North Indian, Continental, Momos",12 Noon to 1 AM,1500,3,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Sneakpeek', 'Live Sports Screening', 'Valet Parking Available', 'Fullbar', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Nightlife']",4.3,Very Good,0,-1,-1,Haryana,44212,921
18552969,Juggernaut,['Casual Dining'],"HS-16, Main Market, Kailash Colony, New Delhi",New Delhi,1,Kailash Colony,28.552724,77.240872,110048,1,"Kailash Colony, New Delhi","South Indian, North Indian",6 AM to 11 PM,600,2,Rs.,"['Credit Card', 'Debit Card', 'Lunch', 'Delivery', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Air Conditioned']",4.4,Very Good,0,-1,-1,Delhi,1484,1652
18549416,Punjabi Angithi,[],"Shop 15 A, A1 Block, LSC, DDA Market, Janakpuri, New Delhi",New Delhi,1,Janakpuri,28.62288312,77.07126506,,1,"Janakpuri, New Delhi","North Indian, Chinese, Rolls","11 AM to 5 PM, 6 PM to 11 PM",400,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery']",4.4,Very Good,0,-1,-1,Delhi,1484,2541
18518483,Echoes Hudson Lane,['CafÃ©'],"2522 2nd & 3rd Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",New Delhi,1,Delhi University-GTB Nagar,28.69501866,77.20413264,,1,"Delhi University-GTB Nagar, New Delhi","Cafe, American, Chinese, Continental, North Indian, Italian","11:30am â€“ 11:30pm (Mon, Tue, Wed, Fri, Sat, Sun), 11am â€“ 12midnight (Thu)",700,2,Rs.,"['Debit Card', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Smoking Area', 'All Day Breakfast', 'Desserts and Bakes', 'Live Sports Screening', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Wifi']",4.6,Harika,0,-1,-1,Delhi,1484,2726
18163908,Boombox Cafe Reloaded,['Bar'],"C-10, Vishal Enclave, Metro Pillar 415, Rajouri Garden, New Delhi",New Delhi,1,Rajouri Garden,28.64742156,77.11803205,110047,1,"Rajouri Garden, New Delhi","North Indian, Continental, Chinese, Italian",12 Noon to 1 AM,1100,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah', 'Wifi']",4.1,Very Good,0,-1,-1,Delhi,1484,1467
18656043,Pra Pra Prank,['Casual Dining'],"Shop 24, Ground Floor, Cyber Hub, Sector 24, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.49479795,77.08772745,,1,"Cyber Hub, DLF Cyber City, Gurgaon","Asian, Modern Indian",12 Noon to 12 Midnight,2100,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Air Conditioned', 'Fullbar', 'Digital Payments Accepted', 'Indoor Seating']",4.2,Very Good,0,-1,-1,Haryana,44212,1768
306046,SodaBottleOpenerWala,['Casual Dining'],"3, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,1,"Cyber Hub, DLF Cyber City",28.4945861,77.0886758,122002,1,"Cyber Hub, DLF Cyber City, Gurgaon","Parsi, North Indian, Maharashtrian, Beverages, Bakery",8:30am â€“ 12midnight (Mon-Sun),1700,3,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Breakfast', 'Air Conditioned', 'Wifi', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Fullbar']",4.3,Very Good,0,-1,-1,Haryana,44212,4185
18168152,Barbeque Nation,['Casual Dining'],"Shop No G85 Spaze Platinum Tower, Ground Floor, Gurgaon-Sohna Highway, Sector 47, Gurugram, Haryana 122018.   ",Gurgaon,1,Sohna Road,28.42179612,77.04059802,,1,"Sohna Road, Gurgaon","North Indian, Chinese, BBQ","12noon â€“ 3:30pm, 6:30pm â€“ 11:30pm (Mon-Sun)",1600,3,Rs.,"['Lunch', 'Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Fullbar', 'Live Music', 'Table booking recommended', 'Buffet', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",4.2,Very Good,0,-1,-1,Haryana,44212,1141
6075,Sita Ram Diwan Chand,['Quick Bites'],"2246, Near Imperial Cinema, Paharganj, New Delhi",New Delhi,1,Paharganj,28.6424077,77.21047942,0,1,"Paharganj, New Delhi",North Indian,8 AM to 5:30 PM,200,1,Rs.,"['Takeaway Available', 'Breakfast', 'Cash', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Air Conditioned']",4.1,Very Good,0,-1,-1,Delhi,1484,3117
18070486,QD's Restaurant,['Casual Dining'],"A-47, Guru Nanakpura, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi",New Delhi,1,Laxmi Nagar,28.63631335,77.28552528,110092,1,"Laxmi Nagar, New Delhi","Chinese, North Indian, Fast Food, Momos",11:30 AM to 11 PM,1100,3,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Indoor Seating']",4.1,Very Good,0,-1,-1,Delhi,1484,2578
310188,PizzaExpress,['Casual Dining'],"T-317, 3rd Floor, Ambience Mall, DLF Phase 3, Gurgaon",Gurgaon,1,"Ambience Mall, DLF Phase 3",28.50379474,77.09659383,,1,"Ambience Mall, DLF Phase 3, Gurgaon","Italian, Pizza, Salad",11:30am â€“ 12midnight (Mon-Sun),1900,3,Rs.,"['Cash', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Mall Parking', 'Delivery', 'Air Conditioned', 'Wine', 'Table booking recommended', 'Beer', 'Wheelchair Accessible', 'Indoor Seating', 'Wifi']",4.7,Excellent,0,-1,-1,Haryana,44212,2675
18562935,The Brew Room,['CafÃ©'],"C16, 1st Floor, Opposite IIT Gate, SDA, New Delhi",New Delhi,1,"SDA Market, SDA",28.54642758,77.19773624,110016,1,"SDA Market, SDA, New Delhi","Cafe, Italian, Continental, American, Pizza","9 AM to 10 PM (Mon), 9 AM to 11 PM (Tue-Fri), 8 AM to 11 PM (Sat-Sun)",750,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Board Games', 'Beer', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'All Day Breakfast', 'Wine', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area']",4,Very Good,0,-1,-1,Delhi,1484,1829
18157413,Molecule Air Bar,['Microbrewery'],"SCO 53, 4th Floor, Main Market, Sector 29, Gurgaon",Gurgaon,1,Sector 29,28.46794238,77.06414446,,1,"Sector 29, Gurgaon","Bar Food, North Indian",12 Noon to 1 AM,1500,3,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Live Sports Screening', 'Sports TV', 'Live Music', 'Rooftop', 'Table booking recommended', 'Wifi', 'DJ', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Craft Beer']",4.3,Very Good,0,-1,-1,Haryana,44212,5068
18232090,Burger King,['Quick Bites'],"Unity One, GF-05, Near Janakpuri West Metro Station, Janakpuri, New Delhi",New Delhi,1,"Unity One Mall, Janakpuri",28.62850915,77.07604274,,1,"Unity One Mall, Janakpuri, New Delhi","Burger, Fast Food, Beverages",11 AM to 11 PM,500,2,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Mall Parking', 'Lunch', 'Takeaway Available', 'Dinner', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights']",4,Very Good,0,-1,-1,Delhi,1484,1247
18688042,The Flying Dutchman,['Lounge'],"2nd Floor, F Block, Indirapuram Habitat Centre, Indirapuram, Ghaziabad",Ghaziabad,1,"Indirapuram Habitat Centre, Indirapuram",28.63971206,77.36902848,,1,"Indirapuram Habitat Centre, Indirapuram, Ghaziabad","Bar Food, Finger Food, Fast Food",12 Noon to 12 Midnight,1900,3,Rs.,"['Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Live Entertainment', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Private Dining Area Available', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi']",4,Very Good,0,-1,-1,Uttar Pradesh,240928,1005
309548,Tian - Asian Cuisine Studio - ITC Maurya,['Fine Dining'],"ITC Maurya, Chanakyapuri, New Delhi",New Delhi,1,"ITC Maurya, Chanakyapuri",28.59796716,77.17331171,,1,"ITC Maurya, Chanakyapuri, New Delhi","Asian, Japanese, Chinese, Thai, Momos","7 PM to 11:30 PM (Mon-Sat), 12:30 PM to 2:45 PM (Sun)",7000,4,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Fullbar', 'Rooftop', 'Table booking recommended', 'Wheelchair Accessible', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Luxury Dining']",4.1,Very Good,0,-1,-1,Delhi,1484,274
4809,Amaranta - The Oberoi,['Fine Dining'],"The Oberoi, 443, Phase 5, Udyog Vihar, Gurgaon",Gurgaon,1,"The Oberoi, Udyog Vihar",28.50135542,77.08651677,0,1,"The Oberoi, Udyog Vihar, Gurgaon",Modern Indian,"12:30 PM to 3 PM, 7 PM to 11 PM (Mon-Sat), 12:30 PM to 3:30 PM, 7 PM to 11 PM (Sun)",6000,4,Rs.,"['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Credit Card', 'Serves Alcohol', 'Indoor Seating', 'Fullbar', 'Brunch', 'Air Conditioned', '4/5 Star', 'Luxury Dining', 'Table booking recommended', 'Valet Parking Available', 'Wheelchair Accessible', 'Buffet']",4.1,Very Good,0,-1,-1,Haryana,44212,162
301523,Nostalgia at 1911 Brasserie - The Imperial,['Fine Dining'],"The Imperial, Janpath, New Delhi",New Delhi,1,"The Imperial, Janpath",28.62503916,77.21911546,,1,"The Imperial, Janpath, New Delhi","European, Continental",6:30 PM to 11:45 PM,6000,4,Rs.,"['Credit Card', 'Dinner', 'Cash', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Fullbar', 'Table booking recommended', 'Wheelchair Accessible']",3.5,Good,0,-1,-1,Delhi,1484,19
18628250,360Â° -  The Oberoi,['Fine Dining'],"The Oberoi, Dr. Zakir Hussain Marg, New Delhi",New Delhi,1,"The Oberoi, Dr. Zakir Hussain Marg",28.59624,77.239717,,1,"The Oberoi, Dr. Zakir Hussain Marg, New Delhi","Italian, Thai, North Indian, Japanese, Mediterranean","7 AM to 11 AM, 12 Noon to 3 PM, 7 PM to 11 PM",5000,4,Rs.,"['Lunch', 'Cash', 'Breakfast', 'Dinner', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Wine', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Wheelchair Accessible', 'Fullbar', 'Beer', 'Serves Cocktails', 'Air Conditioned', 'Luxury Dining']",4,Very Good,0,-1,-1,Delhi,1484,216
3246,Le Belvedere - Le Meridien,['Fine Dining'],"Le Meridien, Windsor Place, Janpath, New Delhi",New Delhi,1,"Le Meridien, Janpath",28.6186339,77.21879091,0,1,"Le Meridien, Janpath, New Delhi",Chinese,"12:30 PM to 3 PM, 7:30 PM to 12:30 AM (Mon-Tue, Thu-Sun), 12:30 PM to 3 PM (Wed)",5000,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Indoor Seating', 'Luxury Dining', 'Fullbar', 'Table booking recommended', 'Valet Parking Available', 'Air Conditioned', '4/5 Star', 'Rooftop']",3.9,Good,0,-1,-1,Delhi,1484,194
2776,Sakura - The Metropolitan Hotel & Spa,['Fine Dining'],"The Metropolitan Hotel & Spa, Bangla Sahib Road, Connaught Place, New Delhi",New Delhi,1,"The Metropolitan Hotel & Spa, Connaught Place",28.63106648,77.20827766,0,1,"The Metropolitan Hotel & Spa, Connaught Place, New Delhi",Japanese,"12 Noon to 2:30 PM, 6 PM to 11 PM (Mon-Sun)",5000,4,Rs.,"['Cash', 'Dinner', 'Credit Card', 'Lunch', 'Table booking recommended', 'Indoor Seating', 'Luxury Dining', 'Fullbar', 'Brunch', 'Air Conditioned', 'Wifi', '4/5 Star', 'Valet Parking Available']",3.9,Good,0,-1,-1,Delhi,1484,143
18631026,Omya - The Oberoi,['Fine Dining'],"The Oberoi, Drive Zakir Hussain Marg, New Delhi",New Delhi,1,"The Oberoi, Dr. Zakir Hussain Marg",28.59624,77.239717,,1,"The Oberoi, Dr. Zakir Hussain Marg, New Delhi",North Indian,"12:30 PM to 3 PM, 7 PM to 11:30 PM",5000,4,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Valet Parking Available', 'Wine', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Fullbar', 'Beer', 'Serves Cocktails', 'Air Conditioned', 'Wheelchair Accessible']",3.8,Good,0,-1,-1,Delhi,1484,105
18511812,The Electric Room - The Lodhi,['Bar'],"The Lodhi, Lodhi Road, New Delhi",New Delhi,1,"The Lodhi, Lodhi Road",28.59257794,77.2380314,,1,"The Lodhi, Lodhi Road, New Delhi","Continental, Finger Food","9 PM to 5 AM (Tue-Sat), Mon & Sun Closed",5000,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Credit Card', 'DJ', 'Nightlife', 'Fullbar', 'Indoor Seating', '4/5 Star', 'Table booking recommended', 'Live Entertainment', 'Valet Parking Available', 'Live Music', 'Air Conditioned']",3.3,Average,0,-1,-1,Delhi,1484,139
18628129,Baoshuan - The Oberoi,['Fine Dining'],"The Oberoi, Dr. Zakir Hussain Marg, New Delhi",New Delhi,1,"The Oberoi, Dr. Zakir Hussain Marg",28.59624,77.239717,,1,"The Oberoi, Dr. Zakir Hussain Marg, New Delhi",Chinese,"12:30 PM to 3 PM, 7 PM to 11:30 PM",5000,4,Rs.,"['Lunch', 'Debit Card', 'Serves Alcohol', 'Cash', 'Dinner', 'Credit Card', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned', 'Valet Parking Available', 'Rooftop', '4/5 Star', 'Wine', 'Serves Cocktails', 'Beer']",3.8,Good,0,-1,-1,Delhi,1484,83
4496,The Grill Room - The Taj Mahal Hotel,['Fine Dining'],"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",New Delhi,1,"The Taj Mahal Hotel, Mansingh Road",28.6048817,77.224242,0,1,"The Taj Mahal Hotel, Mansingh Road, New Delhi","Mediterranean, European",7 PM to 11 PM (Mon-Sun),5000,4,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Credit Card', 'Indoor Seating', 'Luxury Dining', 'Table booking recommended', 'Valet Parking Available', 'Air Conditioned', 'Wheelchair Accessible', 'Fullbar', '4/5 Star']",3.4,Average,0,-1,-1,Delhi,1484,12
305548,Empress of China - Eros Hotel,['Fine Dining'],"Eros Hotel, American Plaza, Nehru Place, New Delhi",New Delhi,1,"Eros Hotel, Nehru Place",28.54950553,77.24919643,,1,"Eros Hotel, Nehru Place, New Delhi",Chinese,"12 Noon to 2:45 PM, 7 PM to 11:45 PM",4800,4,Rs.,"['Lunch', 'Dinner', 'Debit Card', 'Credit Card', 'Cash', 'Wheelchair Accessible', 'Indoor Seating', 'Smoking Area', 'Valet Parking Available', 'Luxury Dining', '4/5 Star', 'Air Conditioned', 'Fullbar', 'Axis Bank - Dining Delights']",4,Very Good,0,-1,-1,Delhi,1484,165
18471249,Kheer - Roseate House,['Fine Dining'],"Roseate House, Asset 10, Hospitality District, Aerocity, New Delhi",New Delhi,1,"Roseate House, Aerocity",28.5508906,77.121595,,1,"Roseate House, Aerocity, New Delhi",North Indian,"7 PM to 11:30 PM (Mon-Sat), 12 Noon to 3 PM, 7 PM to 11:30 PM (Sun)",4500,4,Rs.,"['Takeaway Available', 'Serves Alcohol', 'Lunch', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Luxury Dining', 'Smoking Area', 'Sneakpeek']",4.3,Very Good,0,-1,-1,Delhi,1484,535
307416,I-Kandy - Le Meridien Gurgaon,['Lounge'],"Le Meridien Gurgaon, Sector 26, Gurgaon Delhi Border, MG Road, Gurgaon",Gurgaon,1,"Le Meridien Gurgaon, MG Road",28.4810909,77.10865438,122002,1,"Le Meridien Gurgaon, MG Road, Gurgaon",Finger Food,"7 PM to 12 Midnight (Tue-Sat), Mon & Sun Closed",4500,4,Rs.,"['Credit Card', 'Cash', 'Debit Card', 'Dinner', 'Live Music', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area', 'Live Sports Screening', 'Fullbar', 'Table booking recommended', 'Outdoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Nightlife', '4/5 Star']",3.8,Good,0,-1,-1,Haryana,44212,240
309110,The Grill Room - The Lalit New Delhi,['Fine Dining'],"The Lalit, 3rd Floor, Barakhamba Avenue, Barakhamba Road, New Delhi",New Delhi,1,"The Lalit New Delhi, Barakhamba Road",28.6317613,77.2280201,,1,"The Lalit New Delhi, Barakhamba Road, New Delhi",European,7 PM to 11:45 PM (Mon-Sun),4500,4,Rs.,"['Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Indoor Seating', 'Fullbar', 'Valet Parking Available', 'LGBTQIA Friendly', 'Luxury Dining', '4/5 Star', 'Air Conditioned']",3.7,Good,0,-1,-1,Delhi,1484,72
3948,Ricks Bar - The Taj Mahal Hotel,['Lounge'],"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi",New Delhi,1,"The Taj Mahal Hotel, Mansingh Road",28.6049763,77.2242174,0,1,"The Taj Mahal Hotel, Mansingh Road, New Delhi","Malaysian, Thai",4 PM to 12:45 AM (Mon-Sun),4200,4,Rs.,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Wheelchair Accessible', 'Fullbar', '4/5 Star', 'Indoor Seating', 'Nightlife', 'Table booking recommended', 'Valet Parking Available', 'Air Conditioned']",3.8,Good,0,-1,-1,Delhi,1484,88
18814003,OKO - A Pan Asian Destination - The Lalit New Delhi,['Fine Dining'],"The Lalit New Delhi, Barakhamba Avenue, Barakhamba Road, New Delhi",New Delhi,1,"The Lalit New Delhi, Barakhamba Road",28.6317389,77.2280201,,1,"The Lalit New Delhi, Barakhamba Road, New Delhi","Japanese, Thai, Chinese","12 Noon to 3 PM, 7 PM to 11 PM",4200,4,Rs.,"['Debit Card', 'Lunch', 'Dinner', 'Cash', 'Credit Card', '4/5 Star', 'Indoor Seating', 'LGBTQIA Friendly', 'Fullbar', 'Air Conditioned', 'Table booking recommended']",4.1,Very Good,0,-1,-1,Delhi,1484,46
3258,Olive Bar & Kitchen,['Fine Dining'],"6-8 kalka das marg, mehrauli, new delhi",New Delhi,1,Mehrauli,28.52589571,77.18430106,110030,1,"Mehrauli, New Delhi","Mediterranean, Italian, European, Salad, Seafood",12:30 PM to 12:30 AM,4000,4,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Fullbar', 'Live Music', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Free Parking', 'Valet Parking Available', 'Outdoor Seating', 'Speakeasy', 'Axis Bank - Dining Delights', 'Smoking Area', 'Wifi', 'Brunch']",4.4,Very Good,0,-1,-1,Delhi,1484,2473
301562,Thai Pavilion - Taj City Centre Gurugram,['Fine Dining'],"Taj City Centre Gurugram, Near HUDA City Center Metro Station, Sector 44, Gurgaon",Gurgaon,1,"Taj City Centre Gurugram, Sector 44, Gurgaon",28.4560684,77.0703131,122004,1,"Taj City Centre Gurugram, Sector 44, Gurgaon, Gurgaon","Thai, Asian","12:30 PM to 3 PM, 6:30 PM to 11:30 PM (Mon-Sun)",4000,4,Rs.,"['Lunch', 'Cash', 'Dinner', 'Credit Card', '4/5 Star', 'Indoor Seating', 'Luxury Dining', 'Wheelchair Accessible', 'Table booking recommended', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Fullbar']",4.1,Very Good,0,-1,-1,Haryana,44212,329
4917,Jamavar - The Leela Palace,['Fine Dining'],"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi",New Delhi,1,"The Leela Palace, Chanakyapuri",28.5797978,77.18911227,0,1,"The Leela Palace, Chanakyapuri, New Delhi","North Indian, Mughlai",7 PM to 11:45 PM,4000,4,Rs.,"['Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Luxury Dining', 'Wheelchair Accessible', 'Table booking recommended', 'Valet Parking Available', 'Air Conditioned', 'Smoking Area', 'Fullbar', '4/5 Star']",4,Very Good,0,-1,-1,Delhi,1484,330
305545,Blooms - Eros Hotel,['Fine Dining'],"Eros Hotel, American Plaza, Nehru Place, New Delhi",New Delhi,1,"Eros Hotel, Nehru Place",28.54950818,77.24919073,,1,"Eros Hotel, Nehru Place, New Delhi","Continental, North Indian, Italian, Juices",24 Hours,4000,4,Rs.,"['Lunch', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Credit Card', '4/5 Star', 'Indoor Seating', 'Smoking Area', 'Buffet', 'Table reservation required', 'Wheelchair Accessible', 'Fullbar', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Live Music', 'Luxury Dining', 'Brunch', 'Axis Bank - Dining Delights']",3.8,Good,0,-1,-1,Delhi,1484,224
19012642,Rooh,['Fine Dining'],"Ambawatta One Complex, H-5/1, Kalkadas Marg, Mehrauli, New Delhi",New Delhi,1,Mehrauli,28.52662,77.184808,110030,1,"Mehrauli, New Delhi",Modern Indian,"Closed (Mon),12:30pm â€“ 3pm, 6:30pm â€“ 12midnight (Tue-Sun)",4000,4,Rs.,"['Dinner', 'Cash', 'Lunch', 'Debit Card', 'Serves Alcohol', 'Fullbar', 'Indoor Seating', 'Outdoor Seating', 'Table booking recommended']",4.5,Excellent,0,-1,-1,Delhi,1484,92
18369743,Bella Cucina - Le Meridien Gurgaon,['Fine Dining'],"Le Meridien Gurgaon, Gurgaon Delhi Border, Sector 26, MG Road, Gurgaon",Gurgaon,1,"Le Meridien Gurgaon, MG Road",28.48110358,77.10867986,,1,"Le Meridien Gurgaon, MG Road, Gurgaon",Italian,"12:30 PM to 3 PM, 7 PM to 12 Midnight (Mon-Sat), 12 Noon to 3 PM, 7 PM to 12 Midnight (Sun)",4000,4,Rs.,"['Lunch', 'Dinner', 'Takeaway Available', 'Cash', 'Credit Card', 'Debit Card', 'Fullbar', 'Air Conditioned', 'Luxury Dining', 'Brunch', 'Valet Parking Available', 'Indoor Seating', '4/5 Star', 'Wheelchair Accessible']",4.2,Very Good,0,-1,-1,Haryana,44212,154
